Last_updated,DAM_ID,Project name,Continent,Country,Main_river,Major_Basin,Capacity (MW),Ref_cap,Lat_2016,Lon_2016,Stage,Ref_stage,Start,End,Ref_time,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Jan-16,2891, Çukurkaya,Asia,Turkey,Ceyhan,Tigris - Euphrates,7.37,,38.6115050000,37.4818150000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2892, Sadikli,Asia,Turkey,Firat,Tigris - Euphrates,2.23,,38.5333960000,37.9503310000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2894, Çitakli,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.05,,40.9898760000,39.1948270000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2896, Ortaköy-Foldere,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.61,,41.0182790000,39.2831540000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2897, Akçay,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,2.46,,37.4734280000,28.7107800000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2898, Akçay 1,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,15.00,,37.4653550000,28.7159800000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2902, Kalinharman,Asia,Turkey,Simav,Mediterranean Sea[comma] East Coast,5.31,,38.6148590000,28.7290480000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2904, Dinç Reg. Ve ,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,1.00,,36.5950640000,33.6022710000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2906, A_kolu,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,3.81,,40.8412170000,37.8036830000,P,,,,,https://maps.google.com/maps/ms?ie=UTF8&t=h&vpsrc=6&oe=UTF8&msa=0&msid=201910395144572698983.0004b52891e809906b4fc,WWF / DOGA DOGERNI,,,
Jan-16,2907, Dibecik,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.44,,41.1013450000,36.8603040000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2908, Kayadibi,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.06,,41.0681570000,36.9159360000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2910, Melet-I,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.03,,40.4540170000,37.8554930000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2911, Melet-Ii,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.32,,40.4500170000,37.8221440000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2912, Ortakoy,Asia,Turkey,Simav,Mediterranean Sea[comma] East Coast,9.00,,38.6790780000,28.5163590000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2913, Oskara,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.48,,40.9301150000,37.9441740000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2914, Piro,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,3.21,,40.9264190000,37.4005370000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2915, Tekatan,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.97,,40.9979090000,37.0199700000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2916, Tortumkale-Ii,Asia,Turkey,Firat,Black Sea[comma] South Coast,6.30,,40.6928740000,41.6793540000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2917, Ilica(Firat),Asia,Turkey,Kelkit,Black Sea[comma] South Coast,4.78,,40.9869610000,37.5407840000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2918, Alakir-1,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,7.29,,36.7328310000,30.3339100000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2919, Alakir-2,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,7.15,,36.6879680000,30.3239680000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2921, Çandir-1,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,2.82,,36.8034430000,30.4714250000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2922, Çandir-2,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,,,36.7941650000,30.4598380000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2923, Çandir-3,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,1.59,,36.7837170000,30.4473920000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2927, Ömerlerdüzü,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,1.30,,39.7005830000,36.7635010000,P,,,,,https://maps.google.com/maps/ms?ie=UTF8&t=h&oe=UTF8&msa=0&msid=201910395144572698983.0004b7c0aa25bf91dbb12,WWF / DOGA DOGERNI,,,
Jan-16,2929, Kizilça_il,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,1.33,,37.0300690000,29.0560840000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2930, Namnam,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,1.50,,37.0902400000,28.6313720000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2931, Sarikavak,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,2.00,,36.5574980000,33.5761790000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2933, A_iklar,Asia,Turkey,Firat,Black Sea[comma] South Coast,1.24,,40.9420460000,40.6546350000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2934, Ballica,Asia,Turkey,Firat,Black Sea[comma] South Coast,6.65,,40.9302940000,40.2775490000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2935, Batlama Reg.,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.77,,40.7980870000,38.3068230000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2936, Bibat (Derive),Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.84,,40.8390410000,39.7126080000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2937, Büyük Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.56,,40.8341390000,38.5517840000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2938, Cinali,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,3.17,,40.8015960000,39.6770950000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2939, Çatalçam,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.09,,40.6791730000,38.1008790000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2940, Dumankaya,Asia,Turkey,Firat,Black Sea[comma] South Coast,2.48,,40.9604560000,40.6040450000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2942, Horyan,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.61,,40.8596550000,40.0310750000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2943, Iftelan,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,7.09,,40.7311290000,39.8384570000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2946, Kiran,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,5.00,,40.8521240000,38.6286880000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2947, Kizilev,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,6.75,,40.6704180000,38.0850430000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2948, Koyunhamza,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.50,,41.0158990000,39.0933220000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2949, Kutulu,Asia,Turkey,Firat,Black Sea[comma] South Coast,6.22,,40.9356270000,40.5449440000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2950, Küçükdere,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.32,,40.8321250000,40.0734760000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2951, Manahoz,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.84,,40.8419960000,40.1110550000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2953, Selimo_lu,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.80,,40.8571560000,39.9495860000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2955, Solakli,Asia,Turkey,Firat,Black Sea[comma] South Coast,1.97,,40.8318660000,40.2695130000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2956, Tokmadin,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,2.52,,40.7170790000,38.1294110000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2957, Turhan Reg. Ve ,Asia,Turkey,Firat,Black Sea[comma] South Coast,4.72,,41.1823360000,41.2008620000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2958, Vanazit,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.63,,40.8791590000,38.5390020000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2960, De_irmenönü,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,3.00,,41.8605480000,33.6727380000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2962, Kizilçam,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,3.17,,41.1497710000,33.5895680000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2964, Örenalti,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,1.55,,41.2583880000,33.0631760000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2966,Ardanuç Reg. Ve Ges,Asia,Turkey,Kr,Black Sea[comma] South Coast,8.30,,41.1258530000,42.0600770000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2967,Horu ,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,7.85,,37.1752610000,36.4778210000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2968,Zinav Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,4.18,,40.4212720000,37.2263860000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2970,Poyrazli Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,1.82,,40.1929220000,37.6430620000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2972,Kadahor Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,3.60,,40.7692640000,39.6064350000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2973,Alada_ Reg. Ve ,Asia,Turkey,Sakarya,Black Sea[comma] South Coast,3.47,,40.5461570000,31.6114140000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2976,Hasanabdal Reg. Ve ,Asia,Turkey,Murat,Caspian Sea[comma] South West Coast,2.37,,39.1994030000,43.3679870000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2977,Aydin Reg. Ve ,Asia,Turkey,Kr,Black Sea[comma] South Coast,1.50,,41.1075700000,42.0603600000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2981,Selköy Reg. Ve ,Asia,Turkey,Murat,Caspian Sea[comma] South West Coast,2.25,,38.1610160000,43.7797740000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2982,Ahlar Reg. Ve ,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,2.93,,41.7145070000,33.0589630000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2983,Erdeviz Reg. Ve ,Asia,Turkey,Murat,Caspian Sea[comma] South West Coast,4.42,,38.7855350000,43.5597320000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2984,Dibekkaya Reg. Ve ,Asia,Turkey,Aras,Caspian Sea[comma] South West Coast,2.23,,40.1071590000,43.2649180000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2990,Karaçay Reg. Ve ,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,2.29,,37.0279100000,36.3200860000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2991,Çayirözü Reg. Ve ,Asia,Turkey,Firat,Black Sea[comma] South Coast,3.92,,40.5565910000,40.9082220000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2992,Sorgun Reg. Ve ,Asia,Turkey,Sakarya,Black Sea[comma] South Coast,1.16,,40.0985590000,29.9967670000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2995,Ifletan Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,7.09,,40.7252750000,39.8350380000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2997, Timarli,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,1.60,,40.4767580000,34.1281630000,U,,,,,http://www.panoramio.com/photo/44926633,WWF / DOGA DOGERNI,,,
Jan-16,2998, Esendurak,Asia,Turkey,Firat,Black Sea[comma] South Coast,5.20,,40.3260990000,41.4545880000,U,,2010,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://fc-tk.futurecamp.de/assets/Project-Summary-TR/OzetEsendurak2011-01-10.pdf&prev=/search%3Fq%3D%25C2%25A0ESENDURAK%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=CkxUUchrh6K0Bu_ggMAC&ved=0CDMQ7gE,WWF / DOGA DOGERNI,,,
Jan-16,3000, Rüzgarli Reg. Ve ,Asia,Turkey,Firat,Black Sea[comma] South Coast,2.75,,40.7694760000,40.5657810000,U,,,,,http://translate.google.co.uk/translate?hl=en&sl=tr&u=http://www.pustiler.com/TR/projeler/devam-eden-projeler/item/46-r%25C3%25BCzgarli-i-ii-reg%25C3%25BClat%25C3%25B6r%25C3%25BC-ve-hes-projesi.html&prev=/search%3Fq%3D%25C2%25A0R%25C3%259CZGARLI%2BREG.%2,WWF / DOGA DOGERNI,,,
Jan-16,3001, Avanos-Cemel,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,8.00,,38.7469880000,34.7553920000,U,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://ertinsaat.com.tr/en/onproject.aspx%3FprojectId%3D10&prev=/search%3Fq%3D%25C2%25A0AVANOS-CEMEL%2Bhepp%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=HItaUdq0LMvLtAaL_4CoAg&ved=0CDkQ7gEwAQ,WWF / DOGA DOGERNI,,,
Nov-15,3002,Bakhtiyari,Asia,Iran,Karkheh,Tigris - Euphrates,1500.00,854,32.9565500000,48.7596860000,U,854,2013,2023,855,http://www.rahbordeng.com/Default.aspx?tabid=704&language=fa-IR,http://en.wikipedia.org/wiki/Bakhtiari_Dam,http://en.iwpco.ir/Bakhtiari/default.aspx#,https://en.wikipedia.org/wiki/Bakhtiari_Dam,
Nov-15,3005,Khersan 3,Asia,Iran,Karkheh,Tigris - Euphrates,400.00,856,31.2479190000,50.9763310000,U,856,2007,2015,856,World Atlas / http://en.iwpco.ir/Khersan3/default.aspx,https://en.wikipedia.org/wiki/Khersan-3_Dam,,,
Nov-15,3007,Shahryar,Asia,Iran,Qezel Owzan,Caspian Sea[comma] South West Coast,165.00,,37.5016230000,48.0256180000,U,,,,,http://www.tablieh.com/pages/dams/shahriar/index.html,,,,
Nov-15,3011,Sardasht,Asia,Iran,Qezel Owzan,Tigris - Euphrates,120.00,858,36.0810560000,45.5664170000,U,858,2011,2015,858,http://en.wikipedia.org/wiki/Sardasht_Dam,,,,
Jan-16,3013,Tupolang ,Asia,Uzbekistan,Amu  Darya,Amu Darya,175.00,,38.0021150000,67.8412060000,U,,,,,World Atlas / http://enipedia.tudelft.nl/wiki/Tupolang-1_Powerplant,,,,
Nov-15,3014,Rogun,Asia,Tajikistan,Zarafshon,Amu Darya,3600.00,836,38.6763780000,69.7725780000,U,836,1980,2015,836,IHA Hydro report[comma]  ,http://en.wikipedia.org/wiki/Rogun_Dam,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/12/05/000333038_20101205224029/Rendered/PDF/E24760V50EA0P01LIC10TOR0ESIA0281010.pdf,http://www.hydroworld.com/articles/2015/02/tajikistan-seeks-design-procurement-construction-of-3-600-mw-rogun-hydroelectric-project.html,https://en.wikipedia.org/wiki/Rogun_Dam
Nov-15,3015,Kambaratinsk ,Asia,Kyrgyzstan,Naryn,Syr Darya,1940.00,864,41.7838889000,73.4772222222,U,864,2008,,864,http://en.wikipedia.org/wiki/Kambaratinsk_Dam,http://www.uznews.net/en/world/22057-eu-in-dispute-with-tashkent-over-kambarata-hydropower-station,http://www.hydroworld.com/articles/2013/08/drilling-work-begins-at-1-900-mw-kambarata-1-hydropower-plant.html,,
Nov-15,3016,Lawi,Asia,Pakistan,Indus,Indus,69.00,934,35.1199090000,72.1689610000,U,,,,,http://www.dailytimes.com.pk/national/30-Nov-2014/three-hydel-projects-to-be-completed-next-year-in-pakhtunkhwa,,,,
Dec-15,3018,Bardang,Asia,India,Chenab,Indus,126.00,688,32.6604450000,76.7692260000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3019,Bursar,Asia,India,Chenab,Indus,1020.00,688,33.5497070000,75.7836260000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3020,Chattru,Asia,India,Chenab,Indus,108.00,689,32.3024420000,77.4111790000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3021,Dugar,Asia,India,Chenab,Indus,236.00,690,33.1175560000,76.3560970000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3022,Gondhala,Asia,India,Chenab,Indus,144.00,693,32.5063020000,76.9958990000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3023,Gyspa (Jisba),Asia,India,Chenab,Indus,300.00,694,32.6380760000,77.1868530000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3025,Miyar,Asia,India,Chenab,Indus,120.00,696,32.7594320000,76.7030440000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3026,Patam,Asia,India,Chenab,Indus,60.00,697,32.8788020000,76.7862470000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3027,Rashil,Asia,India,Chenab,Indus,130.00,699,32.6517160000,76.8034850000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3028,Ratle,Asia,India,Chenab,Indus,850.00,700,33.1827950000,75.8047690000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3029,Reoli Dugli,Asia,India,Chenab,Indus,420.00,701,32.7931480000,76.4190510000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3030,Sach Khas,Asia,India,Chenab,Indus,260.00,702,33.0560310000,76.4211910000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3031,Seli,Asia,India,Chenab,Indus,400.00,703,32.7213170000,76.6628100000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3033,Teling,Asia,India,Chenab,Indus,61.00,,32.4527220000,77.1498790000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3034,Tinget,Asia,India,Chenab,Indus,81.00,704,32.7332850000,76.6774000000,P,748,,,,http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf,,,,
Dec-15,3036,Uhl Iii,Asia,India,Beas,Indus,100.00,,31.7807350000,76.9843040000,U,748,,,,http://www.sandrp.in/basin_maps/Hydropower_Projects_in_Beas_Basin.pdf,,,,
Dec-15,3037,Parbati Ii,Asia,India,Beas,Indus,800.00,707,32.0043280000,77.4054830000,U,748,,,,http://www.sandrp.in/basin_maps/Hydropower_Projects_in_Beas_Basin.pdf,,,,
Dec-15,3038,Parbati Iii,Asia,India,Beas,Indus,520.00,707,31.7808760000,77.3284130000,U,748,,,,http://www.sandrp.in/basin_maps/Hydropower_Projects_in_Beas_Basin.pdf,,,,
Dec-15,3039,Sainj,Asia,India,Beas,Indus,102.00,708,31.7787850000,77.4036860000,U,748,,,,http://www.sandrp.in/basin_maps/Hydropower_Projects_in_Beas_Basin.pdf,,,,
Mar-15,3040,West Seti ,Asia,Nepal,Ghaghara,Ganges - Bramaputra,750.00,,29.3608333337,80.7691666668,P,,,,,303,,391,,
Mar-15,3043,Mangdechhu,Asia,Bhutan,Mamas,Ganges - Bramaputra,720.00,,27.4335650000,90.4645833330,U,,2010,2017,,307,,,,
Dec-15,3045,Kuri-Gongri,Asia,India,Mamas,Ganges - Bramaputra,2640.00,712,27.0473710000,91.2368810000,U,756,2012,2020,,http://www.drukgreen.bt/Content2.aspx?c=117 / http://www.bhutanmajestictravel.com/news/2009/bhutan-and-india-have-agreed-that-the-construction-of-four-hydropower-projects-with-a-total-generation-capacity-of-3576-mw-will-begin-in-2012.html,,,,
Mar-15,3046,Amochhu ,Asia,Bhutan,Tista,Ganges - Bramaputra,620.00,,26.8770833330,89.3729166670,U,,2012,2018,,308,,,,
Mar-15,3047,Kholongchhu,Asia,Bhutan,Mamas,Ganges - Bramaputra,650.00,,27.6780560000,91.4395833330,P,,2012,2018,,309,,,,
Mar-15,3048,Chamkharchhu-I,Asia,Bhutan,Mamas,Ganges - Bramaputra,670.00,,27.5753670000,90.4878670000,P,,2012,2018,,310,,,,
Mar-15,3049,Wangchhu,Asia,Bhutan,Tista,Ganges - Bramaputra,600.00,,26.9035340000,89.3285340000,U,,2012,2018,,311,,,,
Mar-15,3050,Bunakha ,Asia,Bhutan,Mamas,Ganges - Bramaputra,180.00,,27.1479166610,90.6770833330,U,,2012,2018,,312,,,,
Mar-15,3051,Nikachhu,Asia,Bhutan,Mamas,Ganges - Bramaputra,208.00,,27.4050520000,90.4949480000,U,,2012,2017,,313,387,,,
Mar-15,3052,Khomachhu,Asia,Bhutan,Mamas,Ganges - Bramaputra,327.00,,27.8437500000,91.1044410000,P,,2014,2017,,314,,,,
Mar-15,3053,Rotpashong,Asia,Bhutan,Mamas,Ganges - Bramaputra,918.00,,27.2526460000,91.1979166670,U,,2012,2019,,315,,,,
Mar-15,3054,Gamri,Asia,Bhutan,Mamas,Ganges - Bramaputra,102.00,,27.3808311670,91.6974978330,P,,2013,2017,,316,,,,
Jan-15,3057,Stieglers Gorge ,Africa,Tanzania,Rufiji 1,Africa[comma] East Central Coast,21000.00,1[comma] 2,-7.8020830000,37.8577660000,FA,5,2015,,2,http://www.esi-africa.com/stiegler-s-gorge-hydroelectric-project-would-have-regional-advantage,http://www.worldconstructionnetwork.com/projects/tanesco-stieglers-gorge-hydroelectric-power-plant-tanzania,http://www.businesstimes.co.tz/index.php?option=com_content&view=article&id=3677:stieglers-gorge-energy-project-secures-international-clearance-&catid=1:latest-news&Itemid=57,Report of the Technical Consultation on the enhancement of small...eries in southern Africa - Harare[comma] Zimbabwe[comma] 25-29 January[comma] 1993 ,http://www.pesatimes.co.tz/?section=news&page=energy-mining&article=2100mw-stieglers-gorge-power-proposal-done&par=&mode=print&ru=%252Fnews%252Fenergy-mining%252F2100mw-stieglers-gorge-power-proposal-done%252F
Jan-15,3058,Ruhudji ,Africa,Tanzania,Rufiji 2,Africa[comma] East Central Coast,358.00,1,-9.5240360000,35.4469090000,P,2,,,,Ruhudji_2011_SMEC_News,World Bank Report INTEGRATED SAFEGUARDS DATA SHEET CONCEPT STAGE (2011),,,
Jan-15,3059,Rumakali,Africa,Tanzania,Rukuru,Zambezi,520.00,3,-9.3678700000,33.7915560000,FS,1,,,,http://www.pietrangeli.com/rumakali-hydropower-plant-tanzania-africa,http://travelingluck.com/Africa/Tanzania/Tanzania+%28general%29/_150435_Rumakali.html,SMEC Nyasa Basin Report 2013,,
